ip,app,device,os,channel,click_time,is_attributed
100393,18,1,30,107,2017-11-07 11:10:23,0
26643,3,2,19,115,2017-11-08 11:33:35,0
229712,15,1,22,111,2017-11-09 15:55:59,0
69665,9,1,19,466,2017-11-09 05:23:38,0
40001,11,1,13,219,2017-11-07 09:21:35,0
116740,21,1,13,128,2017-11-07 06:43:20,0
23086,2,1,19,469,2017-11-07 04:28:00,0
73610,12,1,18,497,2017-11-07 11:39:19,0
69449,12,1,13,245,2017-11-08 05:38:13,0
7088,9,1,16,445,2017-11-08 06:02:24,0
5348,2,1,9,477,2017-11-07 15:41:25,0
3743,9,1,18,107,2017-11-09 12:06:54,0
30151,3,1,40,417,2017-11-08 09:28:57,0
301960,12,1,13,259,2017-11-09 01:23:41,0
178873,1,1,6,125,2017-11-07 14:12:21,0
21660,9,1,13,134,2017-11-08 01:19:54,0
105061,15,1,19,130,2017-11-08 01:33:10,0
244689,5,1,22,377,2017-11-08 11:33:13,0
77346,3,1,10,280,2017-11-09 04:29:36,0
37255,15,1,12,140,2017-11-07 15:49:19,0
36728,27,1,19,122,2017-11-07 09:53:42,0
78787,2,1,18,219,2017-11-09 03:48:58,0
222475,12,1,15,497,2017-11-08 08:10:56,0
88018,18,1,14,439,2017-11-09 00:28:05,0
162378,1,1,3,153,2017-11-09 05:22:11,0
39220,3,1,13,280,2017-11-07 00:48:03,0
113350,8,1,17,145,2017-11-09 10:27:41,0
195042,3,1,6,442,2017-11-07 07:47:24,0
107932,15,1,10,245,2017-11-07 01:37:52,0
81121,12,1,18,265,2017-11-07 05:40:40,0
4126,8,1,23,145,2017-11-09 06:42:00,0
183284,12,1,13,265,2017-11-07 00:41:31,0
27482,18,1,22,107,2017-11-09 00:25:26,0
193346,3,1,13,205,2017-11-09 12:37:45,0
48212,64,1,13,459,2017-11-09 04:14:51,0
114655,2,1,22,237,2017-11-07 03:07:42,0
84477,23,1,10,153,2017-11-07 05:36:15,0
203803,18,1,18,121,2017-11-07 15:26:30,0
5785,14,1,22,360,2017-11-07 00:14:23,0
73954,12,1,15,265,2017-11-08 08:39:03,0
35538,47,1,49,484,2017-11-09 11:38:27,0
114235,14,1,27,118,2017-11-08 02:32:47,0
84774,2,1,19,237,2017-11-08 12:17:20,0
152714,6,1,10,125,2017-11-08 12:46:48,0
55846,2,1,18,237,2017-11-08 02:14:35,0
13104,3,1,19,480,2017-11-08 23:41:37,0
69260,12,1,13,409,2017-11-08 15:56:08,0
86479,3,1,13,480,2017-11-08 01:12:07,0
66824,3,1,19,137,2017-11-09 10:35:26,0
78672,9,1,37,253,2017-11-08 02:17:02,0
155197,14,1,19,489,2017-11-06 17:09:24,0
9868,3,1,13,480,2017-11-08 02:47:45,0
38265,3,1,13,211,2017-11-08 23:39:31,0
119349,14,1,8,356,2017-11-09 12:03:59,0
41526,6,1,15,459,2017-11-08 07:02:11,0
8297,12,1,13,265,2017-11-09 11:32:39,0
295203,1,1,13,115,2017-11-08 23:49:40,0
63483,12,1,25,19,2017-11-09 06:53:25,0
308464,8,1,6,145,2017-11-09 04:03:20,0
20362,7,1,27,101,2017-11-09 10:41:10,0
247279,9,2,65,234,2017-11-07 22:53:16,0
16155,27,1,13,122,2017-11-09 04:23:15,0
60355,12,1,23,259,2017-11-09 04:21:55,0
63981,3,1,13,280,2017-11-08 07:48:18,0
37375,3,1,13,280,2017-11-08 07:18:22,0
32290,19,0,50,347,2017-11-07 23:49:42,0
23589,14,1,19,489,2017-11-09 00:31:44,0
114220,8,1,19,145,2017-11-07 14:35:54,0
15572,12,1,1,265,2017-11-07 16:35:45,0
13634,18,1,20,134,2017-11-07 17:30:51,0
36213,2,2,12,205,2017-11-09 11:27:46,0
93155,2,1,13,435,2017-11-07 10:37:21,0
19507,12,1,13,245,2017-11-07 10:16:07,0
85644,2,1,37,219,2017-11-07 09:59:11,0
357753,2,1,15,435,2017-11-08 22:25:54,0
35007,64,1,12,459,2017-11-07 07:13:31,0
20081,2,1,19,401,2017-11-07 16:09:15,0
28420,9,1,19,134,2017-11-07 16:32:36,0
53929,8,1,15,145,2017-11-07 01:42:21,0
41082,9,2,10,334,2017-11-07 12:40:13,0
5306,18,1,22,134,2017-11-09 00:02:57,0
69449,15,1,18,412,2017-11-08 04:51:39,0
95766,2,1,6,477,2017-11-07 13:42:41,0
93065,12,1,47,140,2017-11-07 14:06:17,0
49006,9,1,19,489,2017-11-09 05:12:31,0
32663,18,1,15,107,2017-11-08 00:45:34,0
95766,14,1,22,379,2017-11-09 05:56:53,0
84900,12,1,19,481,2017-11-09 14:16:52,0
32115,12,1,17,265,2017-11-07 18:46:47,0
27607,14,1,9,401,2017-11-06 17:04:20,0
25679,2,1,19,205,2017-11-09 14:09:13,0
64268,9,1,19,258,2017-11-08 08:45:33,0
168650,3,1,19,489,2017-11-08 06:48:57,0
117033,3,1,22,211,2017-11-07 01:28:18,0
17231,2,1,19,469,2017-11-07 10:53:22,0
105932,2,2,13,364,2017-11-06 17:08:28,0
64194,15,1,14,140,2017-11-07 01:27:22,0
192879,15,1,19,265,2017-11-07 04:50:49,0
53664,3,1,15,489,2017-11-08 07:59:02,0
98424,14,1,17,463,2017-11-08 06:09:55,0
121994,3,1,58,115,2017-11-09 11:21:01,0
34980,26,1,19,477,2017-11-08 14:47:04,0
14809,9,1,32,466,2017-11-09 14:17:27,0
113326,20,1,19,478,2017-11-09 11:47:50,0
173152,46,0,24,347,2017-11-07 08:06:00,0
178873,2,1,15,205,2017-11-08 11:37:19,0
113276,3,1,19,280,2017-11-07 13:52:32,0
175316,9,1,41,234,2017-11-08 17:43:06,0
108942,18,1,19,107,2017-11-06 18:31:27,0
34450,14,1,32,442,2017-11-07 15:00:37,0
2572,13,1,28,477,2017-11-08 00:10:35,0
14737,3,1,19,280,2017-11-08 00:38:01,0
195400,14,1,19,134,2017-11-07 01:40:32,0
87556,14,1,13,401,2017-11-07 23:49:51,0
55891,3,1,18,480,2017-11-07 05:45:27,0
5178,18,1,19,134,2017-11-09 06:02:31,0
121339,26,1,17,477,2017-11-09 12:04:20,0
67606,3,1,14,153,2017-11-08 02:38:08,0
5314,27,1,19,153,2017-11-07 14:27:11,0
16188,19,0,21,213,2017-11-09 15:04:12,1
105612,3,1,19,280,2017-11-09 03:01:42,0
82843,9,1,22,134,2017-11-08 23:32:05,0
129882,3,1,19,280,2017-11-08 13:18:42,0
86767,28,1,18,135,2017-11-07 13:26:33,0
152056,12,1,13,205,2017-11-07 04:59:43,0
125460,23,1,20,479,2017-11-06 22:48:57,0
28501,26,1,13,121,2017-11-09 10:45:02,0
95063,3,1,35,280,2017-11-09 03:39:43,0
54841,12,1,20,277,2017-11-08 00:48:38,0
18466,3,1,13,137,2017-11-07 02:51:45,0
53670,3,1,17,280,2017-11-09 06:43:28,0
10456,2,1,17,236,2017-11-07 04:04:37,0
75634,12,1,19,245,2017-11-08 02:52:35,0
10527,15,1,19,245,2017-11-09 05:22:39,0
111025,18,1,19,107,2017-11-08 13:14:16,0
18246,12,1,19,178,2017-11-08 05:59:04,0
135364,9,1,13,489,2017-11-07 08:52:54,0
62036,3,1,13,409,2017-11-08 01:11:38,0
38300,2,1,22,237,2017-11-08 04:55:16,0
33060,23,1,12,153,2017-11-07 14:01:42,0
79049,2,1,15,205,2017-11-09 12:49:48,0
36052,12,1,17,145,2017-11-07 05:41:00,0
127986,1,1,6,452,2017-11-08 02:14:07,0
33110,3,1,2,280,2017-11-09 01:48:14,0
45213,14,1,57,224,2017-11-08 10:53:33,0
72951,12,1,14,245,2017-11-08 13:01:39,0
48569,12,1,13,409,2017-11-09 01:31:33,0
100245,3,1,42,205,2017-11-07 09:13:24,0
124938,2,1,13,477,2017-11-07 03:50:48,0
13597,15,1,37,379,2017-11-07 10:40:30,0
4052,13,1,19,477,2017-11-07 14:02:33,0
114276,12,1,19,328,2017-11-07 14:50:04,0
21065,3,1,22,205,2017-11-06 23:20:36,0
120709,14,1,18,463,2017-11-07 05:12:54,0
110296,12,1,13,140,2017-11-07 09:23:32,0
288989,1,1,13,115,2017-11-08 18:12:01,0
10074,3,1,13,280,2017-11-07 06:46:58,0
29107,1,1,40,134,2017-11-08 13:36:23,0
23616,18,1,1,107,2017-11-07 00:37:07,0
28652,15,1,25,386,2017-11-07 09:06:17,0
4330,3,1,19,452,2017-11-09 01:13:18,0
105560,2,2,19,243,2017-11-07 09:44:55,0
68776,12,1,27,245,2017-11-08 07:28:12,0
62109,3,1,13,280,2017-11-08 01:03:40,0
64393,18,1,4,439,2017-11-08 23:32:30,0
363653,3,1,6,182,2017-11-09 10:07:41,0
26814,266,3866,866,347,2017-11-09 11:48:15,0
107527,18,1,22,121,2017-11-08 13:51:16,0
17077,3,1,19,137,2017-11-07 22:29:28,0
92668,11,1,15,137,2017-11-09 06:22:50,0
30614,9,2,13,334,2017-11-08 09:11:56,0
115748,13,1,10,477,2017-11-07 05:46:51,0
30720,12,1,19,259,2017-11-06 16:52:52,0
46755,12,1,17,265,2017-11-09 04:37:12,0
109009,2,1,42,435,2017-11-09 04:30:02,0
26361,27,1,13,122,2017-11-08 23:55:36,0
18649,2,1,17,435,2017-11-07 04:37:57,0
85489,12,1,19,178,2017-11-07 12:03:39,0
31054,12,1,14,245,2017-11-09 04:33:35,0
5147,1,1,41,135,2017-11-07 08:10:34,0
103527,21,1,13,128,2017-11-09 06:40:38,0
43692,2,1,19,435,2017-11-07 01:12:11,0
103411,3,2,19,137,2017-11-09 15:42:35,0
50897,3,1,19,280,2017-11-08 13:19:08,0
151929,3,1,19,115,2017-11-09 07:54:18,0
76488,26,1,3,121,2017-11-08 22:21:10,0
100485,12,1,13,178,2017-11-07 10:22:32,0
51299,2,1,25,237,2017-11-07 04:11:41,0
59295,2,1,10,219,2017-11-08 06:33:13,0
99897,12,1,13,19,2017-11-09 01:20:10,0
69710,15,1,19,130,2017-11-08 06:07:34,0
156240,24,1,16,105,2017-11-07 13:23:32,0
206406,15,1,19,245,2017-11-07 15:53:11,0
360276,2,1,19,237,2017-11-09 01:53:52,0
79555,18,1,20,107,2017-11-09 14:31:04,0
129477,21,1,13,128,2017-11-07 09:14:59,0
100275,8,1,19,145,2017-11-06 16:02:05,0
133331,3,1,19,489,2017-11-06 16:02:18,0
118756,3,1,19,19,2017-11-09 07:00:29,0
206220,6,1,15,459,2017-11-07 14:57:51,0
89981,15,1,20,245,2017-11-07 11:59:14,0
25695,3,1,20,280,2017-11-07 03:42:29,0
126042,17,1,8,280,2017-11-07 04:19:59,0
48395,3,1,16,280,2017-11-08 09:20:04,0
74847,18,1,13,107,2017-11-08 13:06:32,0
281929,3,1,19,280,2017-11-08 00:20:22,0
59043,12,1,19,481,2017-11-09 07:03:22,0
18848,15,1,18,153,2017-11-08 17:13:06,0
50924,9,1,19,232,2017-11-08 17:19:05,0
14615,15,1,13,245,2017-11-07 03:01:06,0
103301,11,1,13,487,2017-11-09 05:56:10,0
76855,12,1,19,205,2017-11-07 14:01:44,0
17329,12,1,18,265,2017-11-06 22:36:12,0
110168,25,1,3,259,2017-11-07 07:17:49,0
82816,14,1,16,463,2017-11-07 14:35:31,0
92506,15,1,22,245,2017-11-08 03:53:13,0
188093,3,1,13,280,2017-11-07 15:36:27,0
191922,2,1,19,122,2017-11-06 17:24:15,0
77266,9,1,19,107,2017-11-09 06:31:27,0
15565,12,1,20,245,2017-11-08 00:04:36,0
50164,15,1,18,412,2017-11-07 13:34:36,0
42103,12,1,22,245,2017-11-08 00:07:02,0
5178,2,1,6,237,2017-11-07 04:28:47,0
78950,12,1,19,259,2017-11-06 22:11:34,0
84460,14,1,19,480,2017-11-08 06:55:17,0
78124,19,0,29,213,2017-11-07 04:05:27,0
73516,12,2,42,326,2017-11-06 18:39:10,0
31785,11,1,13,487,2017-11-08 05:22:14,0
32511,6,1,19,125,2017-11-07 12:14:53,0
95837,14,1,19,134,2017-11-07 11:37:24,0
111830,9,1,25,134,2017-11-09 15:56:56,0
52052,9,1,19,466,2017-11-07 15:06:14,0
92544,12,1,19,205,2017-11-08 09:02:15,0
16984,25,1,11,259,2017-11-07 12:11:08,0
18439,18,1,25,107,2017-11-07 09:52:57,0
195974,12,1,19,212,2017-11-08 07:25:03,0
85901,26,1,17,266,2017-11-08 10:24:57,0
87073,3,1,15,130,2017-11-08 01:04:01,0
124166,12,1,19,140,2017-11-08 01:34:06,0
9177,3,1,22,442,2017-11-09 12:16:38,0
41172,15,1,19,3,2017-11-08 11:26:25,0
52278,9,1,22,215,2017-11-08 05:59:14,0
57849,8,2,28,259,2017-11-07 10:41:51,0
14112,11,1,13,487,2017-11-09 07:04:25,0
1909,15,1,13,245,2017-11-07 08:12:31,0
216665,12,1,13,245,2017-11-08 10:18:51,0
88080,14,1,18,134,2017-11-09 07:05:23,0
41392,3,1,22,480,2017-11-08 14:28:42,0
52710,15,1,13,245,2017-11-07 22:24:26,0
56257,2,1,2,477,2017-11-08 08:36:25,0
81138,2,1,40,477,2017-11-09 07:12:41,0
87000,15,1,35,245,2017-11-07 16:25:31,0
33694,12,1,6,245,2017-11-07 12:51:31,0
100502,15,1,17,265,2017-11-07 08:30:29,0
223223,3,1,17,280,2017-11-08 13:47:02,0
25616,18,1,32,107,2017-11-08 12:54:25,0
238986,18,1,13,121,2017-11-09 10:56:56,0
48282,3,1,19,30,2017-11-09 13:39:28,0
64815,15,1,13,386,2017-11-08 13:52:11,0
81598,27,1,31,153,2017-11-08 08:12:29,0
65793,14,1,19,118,2017-11-09 03:43:02,0
77943,12,1,18,205,2017-11-07 05:32:35,0
85065,2,1,9,377,2017-11-09 14:33:16,0
45868,12,1,22,178,2017-11-07 03:45:12,0
78616,3,1,19,371,2017-11-09 07:37:03,0
172923,3,1,18,280,2017-11-08 16:07:24,0
101863,3,1,19,280,2017-11-09 03:08:46,0
5328,21,1,17,128,2017-11-06 16:08:13,0
2976,12,1,18,242,2017-11-08 06:46:05,0
100182,11,1,19,137,2017-11-09 09:47:30,0
73238,64,1,13,459,2017-11-08 15:21:19,0
189635,2,1,13,236,2017-11-07 04:36:47,0
28731,14,2,10,439,2017-11-08 11:48:23,0
55853,3,1,32,280,2017-11-08 06:05:43,0
53454,3,1,13,280,2017-11-08 14:08:04,0
168248,2,1,13,237,2017-11-09 14:20:31,0
11282,2,1,19,377,2017-11-09 12:25:48,0
113543,14,1,17,379,2017-11-09 13:00:15,0
119289,3,1,19,280,2017-11-09 10:32:09,0
117078,3,1,22,280,2017-11-07 02:24:49,0
119734,18,1,47,107,2017-11-08 09:33:37,0
71111,3,1,10,115,2017-11-08 00:14:33,0
50284,12,1,17,178,2017-11-07 13:20:20,0
105475,12,1,6,265,2017-11-08 16:11:40,0
165741,9,1,19,232,2017-11-07 00:41:04,0
68891,14,1,3,134,2017-11-08 02:55:31,0
170158,14,1,22,134,2017-11-08 16:19:03,0
17447,15,1,19,278,2017-11-08 11:14:03,0
7072,12,2,65,178,2017-11-07 14:29:20,0
206411,64,1,19,459,2017-11-07 01:56:12,0
346590,25,2,17,259,2017-11-09 13:55:52,0
45992,12,1,19,481,2017-11-08 01:08:56,0
81685,4,1,19,101,2017-11-09 15:20:42,0
45473,28,1,20,135,2017-11-08 05:56:33,0
92636,15,1,19,315,2017-11-07 10:00:20,0
81398,15,1,27,245,2017-11-08 13:59:16,0
48939,26,1,19,121,2017-11-08 07:40:14,0
102038,8,1,13,145,2017-11-09 09:35:54,0
125008,1,1,18,153,2017-11-09 14:00:20,0
24905,6,1,19,125,2017-11-09 14:55:04,0
113326,12,1,9,265,2017-11-07 09:42:06,0
156240,12,1,19,145,2017-11-07 05:17:57,0
323175,9,2,19,215,2017-11-09 14:12:22,0
71458,18,1,19,121,2017-11-08 17:02:12,0
34387,14,1,6,467,2017-11-08 16:09:12,0
58672,12,1,17,105,2017-11-07 09:33:53,0
111573,3,1,19,280,2017-11-08 14:10:56,0
102970,18,1,2,107,2017-11-08 12:23:04,0
40654,3,1,13,371,2017-11-07 01:46:23,0
89430,15,1,19,153,2017-11-08 01:50:18,0
46573,23,1,13,153,2017-11-09 15:10:59,0
73487,2,1,19,435,2017-11-09 04:14:29,0
93067,18,3032,607,107,2017-11-07 09:58:44,0
31616,18,1,4,376,2017-11-07 15:42:34,0
48057,15,1,25,245,2017-11-08 15:31:51,0
124166,15,1,6,245,2017-11-07 04:11:04,0
171073,3,1,3,417,2017-11-07 00:49:50,0
206243,12,1,6,481,2017-11-07 23:32:33,0
99809,18,1,16,121,2017-11-09 07:52:59,0
49462,2,1,25,236,2017-11-09 05:07:36,0
163593,64,1,19,459,2017-11-07 13:53:40,0
68333,3,1,6,442,2017-11-09 14:57:36,0
105215,13,1,27,400,2017-11-07 05:00:49,0
102918,14,1,18,134,2017-11-09 08:59:42,0
142067,12,1,13,481,2017-11-08 10:41:42,0
204260,12,1,6,178,2017-11-09 14:30:17,0
51740,9,1,13,334,2017-11-07 06:14:59,0
78446,15,1,19,245,2017-11-07 16:57:52,0
60854,15,1,19,245,2017-11-08 14:35:37,0
48282,2,1,3,435,2017-11-08 04:12:57,0
209897,3,1,34,115,2017-11-08 08:13:36,0
149120,12,1,13,328,2017-11-07 09:41:51,0
81453,15,1,6,315,2017-11-07 07:03:46,0
173091,9,1,19,134,2017-11-09 01:28:25,0
8210,2,2,22,205,2017-11-07 15:09:18,0
165408,2,1,3,122,2017-11-07 10:42:56,0
237884,13,1,9,477,2017-11-08 15:50:52,0
139435,13,1,13,477,2017-11-07 01:35:48,0
163607,19,0,24,347,2017-11-09 03:20:52,0
213532,2,1,8,469,2017-11-08 04:35:10,0
45522,19,0,0,213,2017-11-08 00:15:22,0
54587,12,1,13,178,2017-11-09 13:17:43,0
68965,26,1,20,121,2017-11-08 01:00:22,0
13338,3,1,37,280,2017-11-08 03:45:37,0
125050,3,1,40,280,2017-11-07 08:10:56,0
4977,13,1,44,469,2017-11-09 09:18:24,0
78289,2,1,19,236,2017-11-09 01:01:49,0
77295,13,1,17,469,2017-11-09 15:13:37,0
64322,12,1,28,245,2017-11-06 16:53:46,0
71575,18,1,32,439,2017-11-09 09:38:47,0
14074,12,1,3,259,2017-11-06 16:21:57,0
78500,12,1,13,178,2017-11-09 00:41:59,0
154155,12,1,13,265,2017-11-07 12:43:04,0
48656,6,1,43,459,2017-11-07 15:23:24,0
37935,21,1,20,232,2017-11-07 17:03:08,0
79352,2,1,18,212,2017-11-07 12:41:52,0
17321,2,1,13,477,2017-11-07 06:12:12,0
84725,15,1,13,265,2017-11-08 09:52:00,0
63189,14,1,13,442,2017-11-08 03:52:30,0
238590,2,1,19,122,2017-11-08 15:21:16,0
100275,15,1,13,245,2017-11-06 17:52:26,0
239820,11,1,13,219,2017-11-09 07:02:08,0
973,3,1,17,280,2017-11-09 07:10:30,0
179907,12,1,19,265,2017-11-07 08:03:30,0
9624,1,1,19,153,2017-11-07 04:18:14,0
121269,9,1,3,215,2017-11-09 11:00:44,0
53715,12,1,13,140,2017-11-09 15:18:18,0
41147,12,1,13,259,2017-11-09 03:25:22,0
139605,24,2,10,105,2017-11-07 05:06:28,0
105560,12,1,6,265,2017-11-07 15:04:18,0
103337,2,1,13,237,2017-11-09 11:02:00,0
112088,3,1,7,211,2017-11-09 05:38:54,0
120112,12,1,19,265,2017-11-07 04:10:23,0
48919,15,1,17,386,2017-11-09 02:55:59,0
67197,9,1,17,466,2017-11-09 11:35:16,0
39007,9,1,17,127,2017-11-08 18:35:18,0
151192,17,1,17,280,2017-11-07 00:25:26,0
160793,14,1,53,480,2017-11-07 03:28:17,0
112765,2,1,58,469,2017-11-09 05:34:48,0
110002,12,1,10,265,2017-11-07 15:58:47,0
57803,9,1,19,244,2017-11-08 08:17:25,0
85077,3,1,37,280,2017-11-08 09:09:20,0
106257,3,1,34,280,2017-11-07 09:50:58,0
61136,21,1,10,232,2017-11-09 08:56:31,0
144614,21,1,25,128,2017-11-07 08:18:30,0
94386,18,1,13,121,2017-11-09 01:05:48,0
99024,2,1,13,219,2017-11-06 20:05:36,0
77318,12,1,19,178,2017-11-09 13:33:43,0
80714,20,1,17,259,2017-11-07 05:38:48,0
199673,3,1,19,280,2017-11-08 08:33:30,0
53632,12,1,19,19,2017-11-09 03:02:54,0
65469,18,1,22,134,2017-11-09 14:32:50,0
68371,2,1,13,212,2017-11-09 11:16:05,0
28011,11,1,15,325,2017-11-08 05:28:29,0
73487,2,1,17,212,2017-11-07 09:46:08,0
223201,9,1,13,442,2017-11-08 12:18:39,0
50512,2,1,25,477,2017-11-08 08:16:21,0
176671,2,1,8,452,2017-11-07 10:38:19,0
61664,2,1,22,122,2017-11-07 14:14:42,0
27086,3,1,19,115,2017-11-09 06:46:19,0
97541,2,1,27,435,2017-11-07 21:28:05,0
4442,12,1,19,265,2017-11-08 15:30:34,0
143936,3,1,13,137,2017-11-07 06:52:29,0
88777,18,1,13,121,2017-11-08 13:29:06,0
88696,64,1,19,459,2017-11-07 19:30:05,0
134086,2,1,19,435,2017-11-06 23:41:33,0
22338,2,1,1,237,2017-11-07 06:02:06,0
115708,12,1,26,424,2017-11-06 16:53:29,0
84445,14,1,19,379,2017-11-08 00:19:00,0
180624,14,1,13,480,2017-11-07 02:28:01,0
36061,14,1,47,439,2017-11-07 10:43:22,0
139451,2,1,19,212,2017-11-07 09:41:09,0
147153,15,1,19,3,2017-11-07 00:01:52,0
10299,15,1,25,412,2017-11-09 00:34:40,0
106485,23,1,18,479,2017-11-09 08:59:58,0
71071,7,1,6,101,2017-11-09 09:15:33,0
352951,6,1,25,459,2017-11-09 15:12:55,0
42948,18,1,37,107,2017-11-08 11:42:22,0
198793,3,1,19,173,2017-11-07 14:20:30,0
29346,7,1,19,101,2017-11-09 05:40:12,0
106598,8,1,36,140,2017-11-07 22:43:21,0
68568,4,1,13,101,2017-11-08 02:12:30,0
62064,6,1,13,125,2017-11-06 16:21:11,0
95766,18,1,13,107,2017-11-08 13:47:52,0
42153,11,1,17,319,2017-11-07 05:07:17,0
201182,9,2,13,215,2017-11-07 11:16:10,0
19142,2,2,13,122,2017-11-08 16:14:49,0
43692,2,1,8,435,2017-11-08 11:08:12,0
85625,18,1,19,107,2017-11-07 14:45:15,0
96038,12,1,12,328,2017-11-08 00:32:10,0
26375,47,1,19,484,2017-11-09 11:32:09,0
122231,14,1,18,349,2017-11-07 03:07:03,0
123239,18,1,19,439,2017-11-07 11:55:51,0
101074,3,2,13,280,2017-11-08 11:13:30,0
322344,3,1,19,280,2017-11-09 07:10:24,0
324,18,1,19,439,2017-11-07 01:40:49,0
44673,12,1,15,205,2017-11-07 05:10:23,0
13142,3,1,25,280,2017-11-07 04:29:08,0
283838,12,1,19,140,2017-11-09 13:06:10,0
45609,1,1,17,17,2017-11-07 02:31:58,0
104922,2,1,25,219,2017-11-06 23:24:09,0
53786,9,1,19,134,2017-11-07 07:47:53,0
5147,9,1,13,466,2017-11-08 12:54:33,0
2153,12,1,19,265,2017-11-07 09:10:12,0
119870,15,1,9,386,2017-11-07 11:09:35,0
105540,15,1,41,412,2017-11-09 08:39:30,0
119204,15,1,20,245,2017-11-09 04:41:13,0
46568,3,1,13,379,2017-11-07 04:59:58,0
49649,2,1,26,212,2017-11-09 09:18:50,0
14955,26,1,19,121,2017-11-08 10:45:56,0
9840,12,1,30,328,2017-11-08 11:19:28,0
280785,1,1,36,17,2017-11-09 00:34:15,0
226759,13,1,32,477,2017-11-08 14:25:54,0
7153,9,1,13,107,2017-11-09 14:15:17,0
137135,8,1,19,145,2017-11-09 05:41:51,0
51627,23,1,49,153,2017-11-08 22:34:41,0
100152,14,1,13,480,2017-11-09 12:04:22,0
75588,8,1,19,145,2017-11-08 00:04:26,0
89198,12,1,17,178,2017-11-09 02:43:12,0
53960,2,2,9,205,2017-11-08 08:37:01,0
71809,2,1,19,122,2017-11-08 09:37:06,0
24795,13,3543,748,469,2017-11-07 16:28:51,0
315264,1,1,71,24,2017-11-09 13:26:01,0
171401,9,1,14,466,2017-11-08 13:20:10,0
124136,12,2,9,178,2017-11-09 05:28:39,0
38577,32,1,9,376,2017-11-08 12:32:19,0
20904,3,1,18,280,2017-11-08 13:02:59,0
93021,12,1,19,340,2017-11-09 06:47:26,0
77184,12,1,12,178,2017-11-09 06:33:02,0
29646,9,1,8,334,2017-11-07 05:28:21,0
38242,9,1,18,244,2017-11-09 15:03:17,0
30443,15,1,13,245,2017-11-07 11:21:31,0
197864,3,1,13,280,2017-11-07 03:06:36,0
119920,2,1,16,237,2017-11-07 15:54:00,0
29315,3,1,16,280,2017-11-08 14:16:14,0
138927,64,1,31,459,2017-11-07 02:50:03,0
160058,15,1,23,245,2017-11-08 11:12:57,0
14759,6,1,17,459,2017-11-07 11:52:03,0
83098,3,1,9,280,2017-11-08 14:37:41,0
27948,29,1,13,213,2017-11-07 09:35:43,1
197965,6,1,19,110,2017-11-07 01:33:17,0
105587,18,1,607,107,2017-11-07 09:31:01,0
76900,11,1,15,137,2017-11-09 13:03:14,0
28140,15,1,22,480,2017-11-08 15:06:19,0
48054,2,1,17,219,2017-11-09 13:42:36,0
109743,3,1,19,280,2017-11-07 06:59:32,0
63762,12,1,8,424,2017-11-08 07:18:34,0
30587,3,1,13,480,2017-11-08 13:27:55,0
87337,23,1,19,153,2017-11-08 09:17:21,0
251233,3,1,13,280,2017-11-08 00:15:14,0
42190,33,3032,607,347,2017-11-07 15:09:09,0
116472,2,1,12,364,2017-11-09 12:57:18,0
105727,2,1,14,243,2017-11-07 07:46:56,0
110880,12,1,13,245,2017-11-07 17:29:44,0
127401,15,1,8,278,2017-11-07 09:46:33,0
219430,18,1,8,121,2017-11-08 04:58:38,0
59572,10,1,13,113,2017-11-07 02:28:42,0
125222,12,1,8,105,2017-11-09 09:47:14,0
96708,3,1,19,280,2017-11-09 00:44:59,0
112775,9,1,22,127,2017-11-09 01:08:09,0
29804,12,1,19,140,2017-11-09 08:30:29,0
61667,2,1,19,477,2017-11-07 22:27:16,0
111324,15,1,13,386,2017-11-09 03:05:19,0
73238,18,1,17,107,2017-11-08 11:20:13,0
44503,8,1,13,145,2017-11-07 23:29:53,0
62117,15,1,19,111,2017-11-08 18:09:46,0
15367,15,1,19,245,2017-11-08 04:04:53,0
106040,12,1,18,245,2017-11-07 12:15:35,0
95820,170,3543,748,347,2017-11-08 10:27:19,0
116557,2,1,20,219,2017-11-09 08:57:11,0
124136,18,1,19,107,2017-11-06 16:32:59,0
123100,29,1,18,456,2017-11-08 14:58:43,0
60752,1,1,19,134,2017-11-08 01:51:35,0
36938,15,1,19,245,2017-11-08 06:16:34,0
86521,3,1,41,409,2017-11-07 02:26:59,0
198768,12,1,19,178,2017-11-07 00:16:35,0
86860,18,1,19,439,2017-11-07 10:59:29,0
113358,3,1,10,173,2017-11-07 09:58:49,0
15616,25,1,35,259,2017-11-08 08:36:15,0
8401,25,1,9,259,2017-11-08 22:47:09,0
169293,3,1,6,280,2017-11-07 13:12:57,0
186588,3,1,12,424,2017-11-06 23:43:46,0
54376,3,1,19,417,2017-11-07 09:13:04,0
37774,9,2,9,234,2017-11-06 16:29:40,0
18927,3,1,47,137,2017-11-08 03:56:30,0
179753,9,1,13,466,2017-11-08 02:14:55,0
122431,9,1,13,244,2017-11-07 08:42:14,0
283194,26,1,37,121,2017-11-09 07:20:05,0
9182,21,1,15,232,2017-11-08 04:20:01,0
96298,12,1,19,328,2017-11-08 04:40:31,0
12711,15,1,8,315,2017-11-07 07:52:20,0
131891,3,1,13,280,2017-11-08 05:31:30,0
77233,3,1,8,280,2017-11-07 05:01:23,0
6871,26,1,19,266,2017-11-06 20:52:00,0
39756,2,2,19,205,2017-11-09 08:13:53,0
266393,15,1,19,245,2017-11-07 22:38:25,0
14895,19,0,21,213,2017-11-09 13:56:36,0
